video_id,trending_date,channel_title,category_id,publish_time,views,likes,dislikes,comment_count,comments_disabled,ratings_disabled
TSqwDQHE1J8,2017-11-15,Late Night with Seth Meyers,23,2017-11-14T10:00:02.000Z,137749,1145,61,131,False,False
puqaWrEC7tY,2017-11-15,Good Mythical Morning,24,2017-11-13T11:00:04.000Z,772235,15301,1229,3328,False,False
YVfyYrEmzgM,2017-11-15,TED-Ed,27,2017-11-13T16:00:07.000Z,297147,10410,110,665,False,False
MltuW2kcREI,2017-11-15,emma chamberlain,24,2017-11-14T20:28:53.000Z,126438,12229,86,1865,False,False
5E4ZBSInqUU,2017-11-15,marshmello,10,2017-11-13T17:00:00.000Z,2285136,180284,3399,11700,False,False
jGiqc3HSxEg,2017-11-15,Now You See It,27,2017-11-13T15:30:01.000Z,206319,11131,209,553,False,False
XrDlDj9DfZs,2017-11-15,Dancing With The Stars,24,2017-11-14T06:08:58.000Z,60564,975,66,106,False,False
vU14JY3x81A,2017-11-15,Life Noggin,27,2017-11-13T14:00:03.000Z,373457,16433,194,5220,False,False
5qpjK5DgCt4,2017-11-15,Rudy Mancuso,23,2017-11-12T19:05:24.000Z,4326684,167696,6730,9265,False,False
Z3OZyb2iWqQ,2017-11-15,TheEllenShow,24,2017-11-14T14:00:32.000Z,137860,1950,64,136,False,False
Hq89wYzOjfs,2017-11-15,Summit,27,2017-11-14T17:37:20.000Z,4009,61,6,14,False,False
vZzIS17HexE,2017-11-15,reputationswift,24,2017-11-15T03:11:17.000Z,3006,75,4,10,False,False
TUmyygCMMGA,2017-11-15,Vox,25,2017-11-13T13:45:16.000Z,635985,20721,2417,4111,False,False
lZ68j2J_GOM,2017-11-15,Gus Johnson,23,2017-11-13T14:44:24.000Z,130893,8177,220,349,False,False
yZGSIpcAfEo,2017-11-15,DunkFest,17,2017-11-14T04:26:46.000Z,46954,87,18,28,False,False
zZ9FciUx6gs,2017-11-15,Nickelback,10,2017-11-13T15:31:44.000Z,208155,11162,569,954,False,False
zxUwbflE1SY,2017-11-15,Cut,24,2017-11-13T13:00:10.000Z,190669,5162,131,1151,False,False
d380meD0W0M,2017-11-15,nigahiga,24,2017-11-12T18:01:41.000Z,2509626,144816,2262,18893,False,False
7oRdswHqaf8,2017-11-15,The Scran Line,26,2017-11-14T14:01:36.000Z,20778,1440,24,437,False,False
oTObwUiXdYY,2017-11-15,TIME,25,2017-11-13T15:44:35.000Z,30438,143,42,220,False,False
qC0I5PEhkJo,2017-11-15,MattMasonPhotography,17,2010-01-14T15:56:31.000Z,94694,136,11,31,False,False
VifQlJit6A0,2017-11-15,amc,24,2017-11-13T03:00:00.000Z,211683,2279,545,1838,False,False
PaJCFHXcWmM,2017-11-15,U2VEVO,10,2017-11-13T17:00:04.000Z,210393,8996,290,4043,False,False
0zk2SwmCpss,2017-11-15,FreeDawkins,17,2017-11-14T06:24:27.000Z,63780,831,12,301,False,False
SGVbdo2CkgI,2017-11-15,Vanity Fair,24,2017-11-14T13:00:16.000Z,18438,563,16,29,False,False
nc99ccSXST0,2017-11-15,CrazyRussianHacker,28,2017-11-12T21:50:37.000Z,1099318,26813,1047,3827,False,False
NfLVVJOuY5M,2017-11-15,Red Bull,17,2017-11-14T16:00:04.000Z,71661,6310,18,300,False,False
F388-6yDDpc,2017-11-15,NFL,17,2017-11-13T00:51:15.000Z,935879,5715,514,3442,False,False
KhdecX0qjNA,2017-11-15,BBCRadio1VEVO,10,2017-11-13T20:11:43.000Z,131153,7129,78,265,False,False
iIxy3JN3-jc,2017-11-15,Cleveland Cavaliers on cleveland.com,25,2017-11-13T15:42:28.000Z,84149,276,128,172,False,False
kWIzjMWmuYk,2017-11-15,Mark Ferris,23,2017-11-14T17:27:46.000Z,34138,4303,29,1399,False,False
symdi5KSJts,2017-11-15,Vogue,24,2017-11-14T13:00:16.000Z,144937,5246,171,280,False,False
_-aDHxoblr4,2017-11-15,Tom Scott,27,2017-11-13T16:00:03.000Z,306550,16612,160,1311,False,False
eNSN6qet1kE,2017-11-15,PeterSripol,28,2017-11-13T15:30:17.000Z,328325,19970,104,3336,False,False
39idVpFF7NQ,2017-11-15,Saturday Night Live,24,2017-11-12T05:37:17.000Z,2472569,17959,2863,2690,False,False
U0hAC8O7RoI,2017-11-15,hp_overload,2,2017-11-13T01:43:12.000Z,341074,10915,1915,1313,False,False
5hEJsoDP2q4,2017-11-15,todrickhall,24,2017-11-14T17:00:12.000Z,113963,11576,155,635,False,False
NZFhMSgbKKM,2017-11-15,Ben Rohrbach,17,2017-11-13T15:11:00.000Z,21544,83,74,62,False,False
lBHPVE3AI6Y,2017-11-15,BBC News,25,2017-11-13T15:03:21.000Z,93322,398,43,497,False,False
e_7zHm7GsYc,2017-11-15,Hunter Hayes,10,2017-11-13T15:01:18.000Z,68084,2530,88,117,False,False
TaTleo4cOs8,2017-11-15,The king of DIY,15,2017-11-12T18:30:01.000Z,279092,8339,315,2371,False,False
GgVmn66oK_A,2017-11-15,NowThis World,25,2017-11-12T14:00:00.000Z,692631,9086,1406,4582,False,False
ogYum4kWXgk,2017-11-15,People are Awesome,24,2017-11-13T13:00:06.000Z,155285,4719,64,207,False,False
kIUHDwn51y8,2017-11-15,Donut Media,2,2017-11-13T15:00:05.000Z,93829,2229,36,469,False,False
Lz7dya576HY,2017-11-15,Eater,26,2017-11-13T15:00:03.000Z,31639,586,42,67,False,False
zNqCVTs38nU,2017-11-15,D3sports.com,17,2017-11-13T02:15:30.000Z,37524,126,77,45,False,False
ZAQs-ctOqXQ,2017-11-15,Cracked,23,2017-11-12T17:00:05.000Z,358358,9211,731,1385,False,False
fcVjitaM3LY,2017-11-15,Numberphile,28,2017-11-13T12:13:36.000Z,158173,6587,68,611,False,False
kqmhCaF5_44,2017-11-15,HANSON,10,2017-11-14T16:10:38.000Z,45200,930,67,116,False,False
B5HORANmzHw,2017-11-15,SciShow,27,2017-11-12T22:00:01.000Z,286577,9606,248,1196,False,False
6VhU_T463sU,2017-11-15,Tested,28,2017-11-12T15:00:01.000Z,315177,4212,171,259,False,False
JBZTZZAcFTw,2017-11-15,Refinery29,26,2017-11-12T16:00:01.000Z,225044,2265,775,868,False,False
eAyxMv4IBH8,2017-11-15,Frank May,23,2017-11-12T00:01:11.000Z,399491,6240,326,287,False,False
qeWvgZLz9yU,2017-11-15,JerryRigEverything,26,2017-11-13T16:00:03.000Z,231104,12862,347,1824,False,False
EJu_wPGFTw0,2017-11-15,NBA on ESPN,17,2017-11-14T15:20:12.000Z,5813,33,3,0,False,False
MKLlDnUqho4,2017-11-15,SIRAH,10,2017-11-14T16:30:00.000Z,18317,1322,34,196,False,False
wwZ-T_WQ03A,2017-11-15,ScreenPrism,1,2017-11-12T16:46:33.000Z,246134,5847,337,544,False,False
9XSULcLI6Hg,2017-11-15,JimBrowski 96HourNews,25,2017-11-12T15:24:29.000Z,32483,23,10,135,False,False
hz7ukDjuq4w,2017-11-15,officer401,24,2017-11-12T23:41:37.000Z,113462,4566,142,757,False,False
p2hJxyF7mok,2017-11-15,Emirates,19,2017-11-12T05:55:42.000Z,311621,2425,145,465,False,False
CBVGjS_EJok,2017-11-15,Amazon.co.uk,24,2017-11-06T17:52:50.000Z,94229,217,177,0,True,False
i-LCORFB860,2017-11-15,Valk Aviation,19,2017-11-13T09:21:27.000Z,571588,386,47,113,False,False
dRpNZV18N_g,2017-11-15,HellthyJunkFood,24,2017-11-12T14:00:04.000Z,272604,9576,260,1619,False,False
vWYyZMH_QjA,2017-11-15,Shantell Martin,1,2017-11-13T17:26:03.000Z,42336,4293,89,428,False,False
MNiweoKXwfg,2017-11-15,INSIDER,24,2017-11-13T17:00:26.000Z,13750,305,10,39,False,False
VJlSq6h0LNg,2017-11-15,Gregg Peterson,17,2017-11-13T18:41:18.000Z,6684,18,57,54,False,False
HBS9783c0BI,2017-11-15,The Late Late Show with James Corden,24,2017-11-14T06:47:03.000Z,102639,3218,1085,475,False,False
n1WpP7iowLc,2017-11-15,EminemVEVO,10,2017-11-10T17:00:03.000Z,20539417,840642,47715,124236,False,False
PABlVzeldaM,2017-11-15,U.S. Navy,25,2017-11-12T13:13:33.000Z,238413,732,92,618,False,False
JwboxqDylgg,2017-11-15,Canada Soccer,17,2017-11-13T05:53:49.000Z,41029,296,32,33,False,False
dQvIbulWCM4,2017-11-15,Niki and Gabi,23,2017-11-12T23:41:48.000Z,805124,44513,1756,3929,False,False
pjuPpVLXDQg,2017-11-15,ViralHog,2,2017-11-13T00:46:11.000Z,55140,136,14,46,False,False
0mlNzVSJrT0,2017-11-15,Nobrand,22,2017-04-21T06:47:32.000Z,120817,2896,210,594,False,False
n30k5CwLhS4,2017-11-15,FaeryInLoveInc,1,2011-05-29T17:03:12.000Z,58469,828,253,271,False,False
0tO_l_Ed5Rs,2017-11-15,MatthewSantoro,10,2017-11-11T16:00:01.000Z,360223,15873,16033,7803,False,False
BWPrk9PUwQE,2017-11-15,dope2111,26,2017-11-12T00:45:54.000Z,1775997,37124,1980,2695,False,False
1WDj0DddCcM,2017-11-15,WLKY News Louisville,25,2017-11-13T16:14:00.000Z,6685,11,35,18,False,False
bqgVB6Vl-lI,2017-11-15,The Office US,24,2017-11-11T17:00:03.000Z,200060,4548,52,258,False,False
STI2fI7sKMo,2017-11-15,Shawn Johnson East,22,2017-11-11T15:00:03.000Z,346924,4657,1838,734,False,False
9t9u_yPEidY,2017-11-15,JenniferLopezVEVO,10,2017-11-10T15:00:00.000Z,12987863,216319,17751,12133,False,False
0PpNlNJ6Nng,2017-11-15,Simply Nailogical,24,2017-11-11T19:03:43.000Z,1981757,103407,1419,12354,False,False
ZhSk8mPSWCg,2017-11-15,Entertainment Weekly,24,2017-11-13T20:51:31.000Z,3653,47,3,25,False,False
DM-ni_LSOFE,2017-11-15,FBE,24,2017-11-10T23:05:25.000Z,2255529,48000,2970,8507,False,False
069D0NmW39o,2017-11-15,WWE,17,2017-11-11T15:00:00.000Z,1155622,16060,883,1018,False,False
c-3JxzN2u34,2017-11-15,CBS Sunday Morning,25,2017-11-12T15:05:55.000Z,9892,250,7,19,False,False
qooQd8AA7_M,2017-11-15,CamilaCabelloVEVO,10,2017-11-12T05:01:00.000Z,5626588,408618,6121,28196,False,False
9KIP-Ncp2jU,2017-11-15,12 News,22,2017-11-11T01:03:01.000Z,85643,170,45,0,False,False
KODzih-pYlU,2017-11-15,Grace Helbig,22,2017-11-11T18:08:04.000Z,212310,7589,227,463,False,False
w0XYVssCKjw,2017-11-15,Kevin Durant,17,2017-11-11T20:00:02.000Z,180284,6073,125,512,False,False
9xSx-5tmq44,2017-11-15,Jeremy Jahns,24,2017-11-11T06:34:48.000Z,301423,8409,349,952,False,False
1cgK-BIrXes,2017-11-15,YouTube Spotlight,24,2017-11-10T15:07:13.000Z,835573,27068,2021,5165,False,False
ujyTQNNjjDU,2017-11-15,GEazyMusicVEVO,10,2017-11-10T05:00:01.000Z,3686343,130373,3628,6694,False,False
4v0nOAzcG2A,2017-11-15,Jonathan Morrison,28,2017-11-11T15:38:32.000Z,297840,10429,378,990,False,False
8mhTWqWlQzU,2017-11-15,Safiya Nygaard,22,2017-11-11T01:19:33.000Z,2922523,119348,1161,6736,False,False
6340tX9M_eM,2017-11-15,IGN,24,2017-11-10T19:00:00.000Z,595415,8795,450,1022,False,False
t4YAyT4ihIQ,2017-11-15,Lele Pons,23,2017-11-10T18:30:01.000Z,3643894,125205,8702,5687,False,False
L_5_slz4ke4,2017-11-15,ABC News,25,2017-11-12T20:26:46.000Z,9833,73,21,62,False,False
Jw1Y-zhQURU,2017-11-15,John Lewis,26,2017-11-10T07:38:29.000Z,7563254,58209,10859,7120,False,False
_Iz83-Cmt6A,2017-11-15,CMAVEVO,10,2017-11-09T22:23:51.000Z,54341,487,67,64,False,False
lY_0mkYDZDU,2017-11-15,fosterthepeopleVEVO,10,2017-11-10T17:00:05.000Z,357078,19783,610,1732,False,False
ObIQ0s02UHg,2017-11-15,Jason Derulo,10,2017-11-10T14:40:48.000Z,1888789,44007,1997,1794,False,False
AJYb0Yom5UQ,2017-11-15,cocheusadoooo,23,2017-10-17T20:01:44.000Z,168446,374,48,191,False,False
k8NxqyGcZA4,2017-11-15,Watch What Happens Live with Andy Cohen,24,2017-11-10T12:59:55.000Z,263656,2556,5584,2377,False,False
gLswXiRLdkA,2017-11-15,Amber Scholl,26,2017-11-11T02:42:23.000Z,515525,24115,1249,1860,False,False
2Vv-BfVoq4g,2017-11-15,Ed Sheeran,10,2017-11-09T11:04:14.000Z,39082222,1721383,23137,90352,False,False
i4YQRLQVixM,2017-11-15,Bkav Corp,28,2017-11-10T07:28:14.000Z,1080230,2540,887,1040,False,False
YlvCVbfS9M0,2017-11-15,Alan Walker,10,2017-11-11T15:11:18.000Z,873362,36365,594,2630,False,False
MyEqfBkzESU,2017-11-15,John Maclean,26,2017-11-10T20:40:44.000Z,366892,9052,2993,3088,False,False
Fyyua5JzD9w,2017-11-15,Daelric,22,2017-11-10T17:57:59.000Z,48372,382,11,29,False,False
pa_oUisZZy0,2017-11-15,BuzzFeed Celeb,22,2017-11-11T00:30:16.000Z,216766,7108,95,319,False,False
cccyOn99s4Y,2017-11-15,MeganBatoon,24,2017-11-10T23:00:01.000Z,81086,3085,150,250,False,False
9Th4qTv-4jE,2017-11-15,"monday.com, formerly dapulse",28,2017-11-13T08:38:48.000Z,3931,17,0,2,False,False
arJ5h2TY3I4,2017-11-15,SUPERFRUIT,24,2017-11-10T17:00:51.000Z,1072970,102199,1469,8943,False,False
UFYCTJlayS4,2017-11-15,Sara Dietschy,1,2017-11-11T03:56:10.000Z,56372,2332,191,261,False,False
-2RVw2_QyxQ,2017-11-15,Saint Louis Chess Club,27,2017-11-12T02:39:01.000Z,69786,453,26,19,False,False
e4FApt6z55c,2017-11-15,kimbramusic,10,2017-11-10T15:43:00.000Z,204298,9321,386,993,False,False
uTH--XRCGxM,2017-11-15,GQ,24,2017-11-10T17:01:04.000Z,101233,3128,51,93,False,False
2XK4omx9uMU,2017-11-15,Capital FM,10,2017-11-10T14:40:32.000Z,1126501,48219,444,1083,False,False
gEHCXl4J9Qo,2017-11-15,ABC Television Network,24,2017-11-10T02:32:15.000Z,2498463,75023,1925,3483,False,False
RkHuWjiR-LM,2017-11-15,Hopeless Records,10,2017-11-10T18:03:54.000Z,224608,14843,180,1004,False,False
,2017-11-15,Animal Adventure Park,15,2017-11-12T00:18:43.000Z,45965,2284,35,17,False,False
xfmipNU4Odc,2017-11-15,Hope For Paws - Official Rescue Channel,15,2017-11-10T18:02:04.000Z,317304,17023,84,939,False,False
fNtLIcyjsnI,2017-11-15,Zero Media,1,2017-11-09T17:11:32.000Z,1996082,18992,1049,1322,False,False
abGCYPCk294,2017-11-15,John Campea,24,2017-11-11T17:55:27.000Z,44939,1576,110,1021,False,False
OKoL852K9uA,2017-11-15,mayratouchofglam,26,2017-11-11T05:23:36.000Z,118316,3823,294,404,False,False
b4vTZx_AtHk,2017-11-15,HowToBasic,26,2017-11-09T18:36:48.000Z,2244971,101831,12677,11863,False,False
kOnQocd799Y,2017-11-15,CinemaSins,1,2017-11-09T17:14:11.000Z,2844271,60500,3667,8122,False,False
wJYE0sFOteE,2017-11-15,Bon App̩tit,26,2017-11-10T16:01:04.000Z,99019,2404,40,135,False,False
jp9hK-jY6yY,2017-11-15,IISuperwomanII,23,2017-11-09T22:21:13.000Z,3591699,212004,3528,20418,False,False
DIU3xPdhCBI,2017-11-15,BBC Music,10,2017-11-09T22:26:10.000Z,1137392,26180,992,1055,False,False
viyRD5z6ilQ,2017-11-15,LukeBryanVEVO,10,2017-11-10T05:00:01.000Z,147193,5405,151,395,False,False
QFfEtKvXMAs,2017-11-15,NiallHoranVEVO,10,2017-11-10T17:00:05.000Z,482334,55001,184,3027,False,False
x9mh-SwSKas,2017-11-15,clothesencounters,26,2017-11-10T18:42:55.000Z,269509,10801,158,653,False,False
g5c1bk8weaQ,2017-11-15,Liza Koshy,23,2017-11-10T03:43:43.000Z,3741812,314872,2647,12114,False,False
fCTKDn3Q8xQ,2017-11-15,Rachel and Jun,22,2017-11-09T11:24:14.000Z,1185773,45513,1378,4794,False,False
xg9ebVTL9yE,2017-11-15,empireofthesunvevo,10,2017-11-10T05:00:06.000Z,178313,9072,98,656,False,False
fbHbTBP_u7U,2017-11-15,NFVEVO,10,2017-11-09T05:00:05.000Z,2185367,96850,1130,8216,False,False
uiA4B5Y63IQ,2017-11-15,FoxSearchlight,1,2017-11-09T22:00:07.000Z,366814,4099,172,449,False,False
QOksZ8VogRw,2017-11-15,Atlantic Records,10,2017-11-09T17:03:42.000Z,797436,29425,585,1497,False,False
Ja_GMU7-sjs,2017-11-15,Marques Brownlee,28,2017-11-09T21:18:33.000Z,1646057,53901,1566,5963,False,False
9oFP-pOMNwE,2017-11-15,H&M,24,2017-11-09T08:01:40.000Z,271685,3330,854,0,True,False
ttf_EzEkxBk,2017-11-15,TMZSports,17,2017-11-08T17:29:15.000Z,3505996,5934,3400,5162,False,False
Eg_kW5fw6qU,2017-11-15,SuperCarlinBrothers,22,2017-11-09T23:27:18.000Z,194946,9278,137,2803,False,False
_dhneCO4YEE,2017-11-15,Full Frontal with Samantha Bee,22,2017-11-09T07:00:01.000Z,392482,5659,2432,1311,False,False
J_QGZspO4gg,2017-11-15,SiaVEVO,10,2017-11-09T15:45:05.000Z,1882868,88072,1219,6083,False,False
ozkqm2ifMw8,2017-11-15,2CELLOS,10,2017-11-10T13:24:10.000Z,226317,11702,125,471,False,False
RYs08kX3Ih4,2017-11-15,MsAaliyahJay,26,2017-11-10T01:30:00.000Z,232083,14766,408,1107,False,False
PkRBTF6nt4E,2017-11-15,Business Insider,25,2017-11-10T13:00:02.000Z,144694,1012,588,288,False,False
Rq9-mW6HgQE,2017-11-15,The Late Show with Stephen Colbert,24,2017-11-09T08:35:00.000Z,908489,12261,339,1600,False,False
LMCuKltaY3M,2017-11-15,ElbowVEVO,10,2017-11-10T08:00:01.000Z,180606,2400,159,239,False,False
EYkEshCOhEU,2017-11-15,Nicole Guerriero,22,2017-11-10T00:24:29.000Z,308352,15765,399,984,False,False
6nJw-jPQYVI,2017-11-15,Late Show with David Letterman,24,2015-05-21T07:55:00.000Z,193832,1351,25,128,False,False
1Wk8ZRgXQnY,2017-11-15,Andy Grammer,10,2017-11-09T22:27:45.000Z,41251,1561,29,96,False,False
tOFkFZbPdnQ,2017-11-15,Danny Sapko,10,2017-11-09T00:44:51.000Z,524911,7822,185,403,False,False
qEEtzzi1EII,2017-11-15,Simon's Cat,15,2017-11-09T13:34:58.000Z,467804,19962,268,953,False,False
RQDphL2MVlM,2017-11-15,Dina Tokio,26,2017-11-10T22:22:04.000Z,77302,3756,123,222,False,False
cYw-oyJ7AEY,2017-11-15,PitbullVEVO,10,2017-11-10T08:00:01.000Z,304700,12347,577,756,False,False
8l_e6bx8UG8,2017-11-15,RemyMaVEVO,10,2017-11-08T17:00:00.000Z,1440724,36686,6598,9637,False,False
_qSW96a2aKY,2017-11-15,Keith Urban,24,2017-11-08T05:01:25.000Z,878560,12961,1468,1788,False,False
2VP846QcA_4,2017-11-15,Michelle Khare,24,2017-11-09T11:30:00.000Z,155533,4621,233,451,False,False
lsfzA7sWlOM,2017-11-15,Nintendo,20,2017-11-09T19:59:48.000Z,161231,7803,169,1479,False,False
X7flefV8tec,2017-11-15,Team Coco,24,2017-11-09T02:37:49.000Z,379918,4472,4507,2066,False,False
l7je4VAUvjA,2017-11-15,Caters Clips,25,2017-11-10T08:00:03.000Z,90454,211,65,59,False,False
eHIY3HNNqzM,2017-11-15,TheScriptVEVO,10,2017-11-10T08:00:03.000Z,157037,7800,96,326,False,False
5gFpcEKayz4,2017-11-15,MOMOMOYOUTHVEVO,10,2017-11-09T09:00:00.000Z,895507,38734,550,1270,False,False
r96KpNTcog4,2017-11-15,Chris and Jack,23,2017-11-09T14:00:17.000Z,134372,7979,80,310,False,False
6Detw08jRhs,2017-11-15,MDNA SKIN,22,2017-11-09T18:24:34.000Z,55901,477,132,105,False,False
_CJN_ryETIY,2017-11-15,X Factor Italia,24,2017-11-09T23:59:08.000Z,207678,10372,69,554,False,False
8-Cjsnq8kVU,2017-11-16,20th Century Fox,1,2017-11-15T14:01:03.000Z,3979891,151850,2378,8079,False,False
hpapqEeb36k,2017-11-16,You Suck At Cooking,26,2017-11-15T14:52:38.000Z,387902,24442,414,1346,False,False
cmoknv58jjE,2017-11-16,Tanner Braungardt,22,2017-11-14T21:00:02.000Z,1803724,57470,5261,7483,False,False
sottGW1p5os,2017-11-16,The Late Late Show with James Corden,24,2017-11-15T06:42:14.000Z,3621389,141681,1289,8127,False,False
cxMvzK2OQTw,2017-11-16,Cards Against Humanity,23,2017-11-14T16:43:11.000Z,1012513,20036,6510,5153,False,False
EEIP1YpFXrE,2017-11-16,iHasCupquake,20,2017-11-15T20:00:00.000Z,224426,17784,225,2762,False,False
YvfYK0EEhK4,2017-11-16,Brent Pella,23,2017-11-14T15:32:51.000Z,1147169,31832,1902,1498,False,False
dUMH6DVYskc,2017-11-16,Attaullah Malik,28,2017-11-14T12:02:49.000Z,1362421,8970,4131,3857,False,False
pgjRX9oGF7g,2017-11-16,Jeremy Jahns,24,2017-11-15T07:55:04.000Z,593969,24672,735,5173,False,False
bAkEd8r7Nnw,2017-11-16,The Slow Mo Guys,24,2017-11-14T18:31:20.000Z,2916453,93039,1765,6493,False,False
_BVAJ3PXZ1k,2017-11-16,Vox,25,2017-11-15T11:30:00.000Z,533940,12633,597,1828,False,False
8hKbIhrb1WU,2017-11-16,TheEllenShow,24,2017-11-15T14:00:02.000Z,1559003,29898,884,1838,False,False
ItYOdWRo0JY,2017-11-16,TechSmartt,28,2017-11-14T00:45:15.000Z,2900560,37329,34908,10768,False,False
RTaDvKMtUeA,2017-11-16,Jimmy Kimmel Live,24,2017-11-15T05:15:45.000Z,760341,13283,317,433,False,False
5530I_pYjbo,2017-11-16,JunsKitchen,26,2017-11-14T12:06:56.000Z,1961066,142740,773,8471,False,False
jG1JY0rt2Os,2017-11-16,FallOutBoyVEVO,10,2017-11-15T05:00:02.000Z,1258937,114661,2509,11298,False,False
RrhSJzM8NLE,2017-11-16,alt-J,10,2017-11-15T13:10:12.000Z,133212,6260,202,528,False,False
xL_qpDkF5A8,2017-11-16,TV Promos,24,2017-11-15T01:25:18.000Z,235655,2665,109,336,False,False
0gwkMY-mzUQ,2017-11-16,Demi Lovato,24,2017-11-15T20:11:41.000Z,208117,21334,255,1229,False,False
UwdLlnPaRAU,2017-11-16,WIRED,17,2017-11-15T17:00:36.000Z,229515,9435,90,759,False,False
ve3oQBjcAGI,2017-11-16,CinemaSins,1,2017-11-14T17:00:07.000Z,1496471,43974,2045,9442,False,False
C4YNcqNF4hg,2017-11-16,Late Night with Seth Meyers,23,2017-11-15T12:00:01.000Z,211596,3802,78,232,False,False
gjXrm2Q-te4,2017-11-16,The Tonight Show Starring Jimmy Fallon,23,2017-11-14T04:55:24.000Z,2223948,76806,1169,4176,False,False
kgaO45SyaO4,2017-11-16,BostonDynamics,28,2017-11-13T20:09:58.000Z,5531707,72727,3362,14816,False,False
k1cA-Wh3Tc0,2017-11-16,Matthias,28,2017-11-15T00:00:03.000Z,623803,17286,511,6126,False,False
9SK1I0V6U5c,2017-11-16,Anwar Jibawi,23,2017-11-14T18:01:03.000Z,1610930,85208,916,5001,False,False
Mn-3c6of8t8,2017-11-16,Sailor J,24,2017-11-15T13:29:28.000Z,42571,3557,147,693,False,False
eQVhAN7-IAw,2017-11-16,Taylor Swift,10,2017-11-15T03:43:47.000Z,507753,35595,483,2176,False,False
TN5jzDgORqQ,2017-11-16,E! Entertainment,24,2017-11-15T15:00:05.000Z,237107,2207,138,261,False,False
9Ca8zWJOlFQ,2017-11-16,Marques Brownlee,28,2017-11-15T02:17:29.000Z,1825705,77531,4156,12025,False,False
CtBca6H6Teg,2017-11-16,Screen Junkies,1,2017-11-14T18:00:01.000Z,1251180,32186,455,4166,False,False
mcqWcLDUeag,2017-11-16,Movie Munchies,24,2017-11-15T10:17:25.000Z,79863,259,131,47,False,False
4SANXNco_y4,2017-11-16,Fueled By Ramen,10,2017-11-15T17:05:36.000Z,50934,2793,104,295,False,False
,2017-11-16,Mental Floss,27,2017-11-15T16:00:00.000Z,21740,979,5,93,False,False
pcWKpGzhgq4,2017-11-16,The Graham Norton Show,24,2017-11-14T12:13:35.000Z,574778,7517,154,515,False,False
L3br0klRqF4,2017-11-16,Washington Post,25,2017-11-14T21:51:20.000Z,153220,660,320,479,False,False
oRF2-ZloSqg,2017-11-16,WWE,17,2017-11-15T02:26:15.000Z,845763,17929,502,2325,False,False
g0K5QoEj7FQ,2017-11-16,Access Hollywood,24,2017-11-14T22:34:14.000Z,42769,175,117,100,False,False
lzgQrHFDNLE,2017-11-16,SciShow,27,2017-11-14T22:00:01.000Z,177648,6932,786,697,False,False
qDAxDcjgn-8,2017-11-16,theneedledrop,10,2017-11-14T23:06:27.000Z,225337,9576,587,2282,False,False
0ANDjPQPS_Q,2017-11-16,Pixielocks,26,2017-11-15T15:17:28.000Z,17901,2325,50,429,False,False
p2EY93WfBQk,2017-11-16,Jackie Aina,26,2017-11-14T21:03:47.000Z,290124,23472,483,2308,False,False
4ftGS_6i7mM,2017-11-16,SHOWTIME Sports,17,2017-11-15T16:33:51.000Z,15232,84,11,20,False,False
9kF9xY74h-E,2017-11-16,Dolan Twins,23,2017-11-14T21:00:47.000Z,1291560,152975,650,8490,False,False
vZzIS17HexE,2017-11-16,reputationswift,24,2017-11-15T03:11:17.000Z,28895,309,81,76,False,False
Y9nDagqKL7Q,2017-11-16,ProZD,1,2017-11-13T20:47:49.000Z,520049,28187,452,1607,False,False
KJ12FVmumeA,2017-11-16,ESPN,17,2017-11-14T16:28:34.000Z,281868,1546,245,885,False,False
2kyS6SvSYSE,2017-11-16,CaseyNeistat,22,2017-11-13T17:13:01.000Z,2325233,91111,7543,21450,False,False
815lSYphlbw,2017-11-16,First We Feast,26,2017-11-14T16:00:01.000Z,196434,6305,88,762,False,False
DbJ2s_g1oDc,2017-11-16,REACT,24,2017-11-13T20:00:01.000Z,936075,21642,1202,2877,False,False
Jidk0O6uu-0,2017-11-16,Cody'sLab Backup,22,2017-11-15T07:25:03.000Z,52607,3835,32,351,False,False
E_86MEdNsAI,2017-11-16,Brian Hull,24,2017-11-14T19:48:51.000Z,91701,5930,70,743,False,False
64IIfxDrhJY,2017-11-16,Paramount Pictures,1,2017-11-15T13:32:00.000Z,17129,455,18,101,False,False
1ZAPwfrtAFY,2017-11-16,LastWeekTonight,24,2017-11-13T07:30:00.000Z,5086221,137819,10468,18395,False,False
gHZ1Qz0KiKM,2017-11-16,iJustine,28,2017-11-13T19:07:23.000Z,860406,20489,2507,3083,False,False
k-w8GxCpsCU,2017-11-16,Atlanta Hawks,17,2017-11-09T02:36:09.000Z,2394,19,0,2,False,False
Cr9oGxr0Qa0,2017-11-16,William Osman,28,2017-11-14T14:00:02.000Z,153583,6989,92,845,False,False
l4bAoNAx2uo,2017-11-16,The Infographics Show,27,2017-11-13T17:11:30.000Z,587752,11891,1777,6920,False,False
yxFdue1dCtE,2017-11-16,NBA,17,2017-11-15T01:10:19.000Z,128892,1935,68,288,False,False
aAm6AHr14zY,2017-11-16,DunkFest,17,2017-11-14T04:42:58.000Z,98396,93,19,46,False,False
ryqZUqgjvW8,2017-11-16,ColliderVideos,24,2017-11-15T07:51:20.000Z,90641,2349,409,1246,False,False
I-5CODzeGEE,2017-11-16,Jenny Nicholson,1,2017-11-14T08:00:42.000Z,62185,4369,82,867,False,False
