relevance_score,query_id,feature_001,feature_002,feature_003,feature_004,feature_005,feature_006,feature_007,feature_008,feature_009,feature_010,feature_011,feature_012,feature_013,feature_014,feature_015,feature_016,feature_017,feature_018,feature_019,feature_020,feature_021,feature_022,feature_023,feature_024,feature_025,feature_026,feature_027,feature_028,feature_029,feature_030,feature_031,feature_032,feature_033,feature_034,feature_035,feature_036,feature_037,feature_038,feature_039,feature_040,feature_041,feature_042,feature_043,feature_044,feature_045,feature_046,feature_047,feature_048,feature_049,feature_050,feature_051,feature_052,feature_053,feature_054,feature_055,feature_056,feature_057,feature_058,feature_059,feature_060,feature_061,feature_062,feature_063,feature_064,feature_065,feature_066,feature_067,feature_068,feature_069,feature_070,feature_071,feature_072,feature_073,feature_074,feature_075,feature_076,feature_077,feature_078,feature_079,feature_080,feature_081,feature_082,feature_083,feature_084,feature_085,feature_086,feature_087,feature_088,feature_089,feature_090,feature_091,feature_092,feature_093,feature_094,feature_095,feature_096,feature_097,feature_098,feature_099,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_106,feature_107,feature_108,feature_109,feature_110,feature_111,feature_112,feature_113,feature_114,feature_115,feature_116,feature_117,feature_118,feature_119,feature_120,feature_121,feature_122,feature_123,feature_124,feature_125,feature_126,feature_127,feature_128,feature_129,feature_130,feature_131,feature_132,feature_133,feature_134,feature_135,feature_136
0,1,3,0,0,0,3,1,0,0,0,1,301,5,8,6,320,6.931275,22.076928,19.673353,22.255383,6.926551,13,0,0,0,13,1,0,0,0,1,6,0,0,0,6,4.333333,0,0,0,4.333333,5.555556,0,0,0,5.555556,0.043189,0,0,0,0.040625,0.003322,0,0,0,0.003125,0.019934,0,0,0,0.01875,0.014396,0,0,0,0.013542,6.10E-05,0,0,0,5.40E-05,28.086502,0,0,0,28.061031,2.700229,0,0,0,2.699655,18.473503,0,0,0,18.469785,9.362167,0,0,0,9.353677,44.465799,0,0,0,44.480436,1,0,0,0,1,0.855387,0,0,0,0.855334,16.553733,0,0,0,16.440545,-14.915244,-21.242171,-20.838749,-25.436074,-15.097902,-19.169219,-24.805464,-24.497864,-27.690319,-19.197658,-13.845199,-24.041386,-23.634899,-28.119826,-14.028367,2,38,46,5,277,57107,12,35,0,7,9.633333333
0,1,3,0,3,0,3,1,0,1,0,1,852,2,4,7,865,6.931275,22.076928,19.673353,22.255383,6.926551,7,0,3,0,10,2,0,1,0,3,3,0,1,0,4,2.333333,0,1,0,3.333333,0.222222,0,0,0,0.222222,0.008216,0,0.75,0,0.011561,0.002347,0,0.25,0,0.003468,0.003521,0,0.25,0,0.004624,0.002739,0,0.25,0,0.003854,0,0,0,0,0,15.014677,0,19.673353,0,21.928252,3.456385,0,5.373163,0,4.594393,6.157834,0,7.985784,0,9.234893,5.004892,0,6.557784,0,7.309417,1.29454,0,1.167248,0,3.900733,1,0,1,0,1,0.989585,0,1,0,0.995185,11.080956,0,26.759999,0,13.435404,-18.776644,-21.242171,-7.76183,-25.436074,-17.357854,-20.76585,-24.805464,-21.45982,-27.690319,-19.841019,-18.040458,-24.041386,-4.474536,-28.119826,-16.996328,3,68,1,0,2173,63562,3,3,0,0,0
0,1,3,0,0,0,3,1,0,0,0,1,1399,0,10,4,1413,6.931275,22.076928,19.673353,22.255383,6.926551,5,0,0,0,5,1,0,0,0,1,2,0,0,0,2,1.666667,0,0,0,1.666667,0.222222,0,0,0,0.222222,0.003574,0,0,0,0.003539,0.000715,0,0,0,0.000708,0.00143,0,0,0,0.001415,0.001191,0,0,0,0.00118,0,0,0,0,0,12.710421,0,0,0,12.704504,1.152128,0,0,0,1.148598,6.157834,0,0,0,6.156595,4.236807,0,0,0,4.234835,4.853224,0,0,0,4.858008,1,0,0,0,1,0.987202,0,0,0,0.98724,7.734533,0,0,0,7.790825,-21.569761,-21.242171,-20.838749,-25.436074,-21.601468,-21.902051,-24.805464,-24.497864,-27.690319,-21.917967,-20.538847,-24.041386,-23.634899,-28.119826,-20.568074,1,23,0,1,60654,53749,1,4,0,0,0
1,1,2,0,2,0,2,0.666667,0,0.666667,0,0.666667,916,3,8,7,934,6.931275,22.076928,19.673353,22.255383,6.926551,8,0,2,0,10,0,0,0,0,0,5,0,1,0,6,2.666667,0,0.666667,0,3.333333,4.222222,0,0.222222,0,6.222222,0.008734,0,0.25,0,0.010707,0,0,0,0,0,0.005459,0,0.125,0,0.006424,0.002911,0,0.083333,0,0.003569,5.00E-06,0,0.003472,0,7.00E-06,14.997394,0,11.687569,0,19.20478,0,0,0,0,0,9.236751,0,6.314406,0,12.31319,4.999131,0,3.895856,0,6.401593,14.509545,0,7.736505,0,25.389157,0,0,0,0,0,0.759742,0,0.720414,0,0.767303,8.291105,0,11.218804,0,9.216285,-22.122968,-21.242171,-16.886086,-25.436074,-21.615576,-22.294599,-24.805464,-23.933142,-27.690319,-21.916487,-22.422837,-24.041386,-16.650993,-28.119826,-22.011199,4,39,4600,34,2634,13074,3,19,0,5,19
1,1,3,0,3,0,3,1,0,1,0,1,687,3,4,7,701,6.931275,22.076928,19.673353,22.255383,6.926551,11,0,3,0,14,3,0,1,0,4,4,0,1,0,5,3.666667,0,1,0,4.666667,0.222222,0,0,0,0.222222,0.016012,0,0.75,0,0.019971,0.004367,0,0.25,0,0.005706,0.005822,0,0.25,0,0.007133,0.005337,0,0.25,0,0.006657,0,0,0,0,0,24.646181,0,19.673353,0,31.554459,4.608514,0,5.373163,0,5.742991,10.800916,0,7.985784,0,13.498277,8.215394,0,6.557784,0,10.518153,6.912559,0,1.167248,0,11.635156,1,0,1,0,1,0.989938,0,1,0,0.993878,15.048397,0,26.759999,0,16.440051,-16.30389,-21.242171,-7.76183,-25.436074,-15.491456,-19.378325,-24.805464,-21.45982,-27.690319,-18.745653,-16.023162,-24.041386,-4.474536,-28.119826,-15.353367,3,58,11089534,16,277,63562,1,3,0,0,0
0,1,3,0,2,0,3,1,0,0.666667,0,1,167,0,4,11,182,6.931275,22.076928,19.673353,22.255383,6.926551,9,0,2,0,11,1,0,0,0,2,6,0,1,0,7,3,0,0.666667,0,3.666667,4.666667,0,0.222222,0,5.555556,0.053892,0,0.5,0,0.06044,0.005988,0,0,0,0.010989,0.035928,0,0.25,0,0.038462,0.017964,0,0.166667,0,0.020147,0.000167,0,0.013889,0,0.000168,23.477989,0,14.30019,0,29.24459,2.304257,0,0,0,2.297197,18.473503,0,7.985784,0,21.548083,7.825996,0,4.76673,0,9.748197,56.710829,0,11.826441,0,71.222508,1,0,0,0,1,0.831799,0,0.884242,0,0.87465,17.120972,0,19.45134,0,18.717579,-14.570391,-21.242171,-12.869763,-25.436074,-13.204165,-19.770008,-24.805464,-22.029027,-27.690319,-19.05724,-13.176077,-24.041386,-12.621215,-28.119826,-12.587365,2,45,24,0,9537,18105,1,3,0,0,0
1,1,3,0,3,0,3,1,0,1,0,1,1391,4,4,7,1406,6.931275,22.076928,19.673353,22.255383,6.926551,22,0,3,0,25,2,0,1,0,3,10,0,1,0,11,7.333333,0,1,0,8.333333,14.222222,0,0,0,14.222222,0.015816,0,0.75,0,0.017781,0.001438,0,0.25,0,0.002134,0.007189,0,0.25,0,0.007824,0.005272,0,0.25,0,0.005927,7.00E-06,0,0,0,7.00E-06,47.710914,0,19.673353,0,54.594821,5.400458,0,5.373163,0,8.098966,30.789171,0,7.985784,0,33.861273,15.903638,0,6.557784,0,18.198274,117.033637,0,1.167248,0,126.093411,1,0,1,0,1,0.868696,0,1,0,0.895246,13.936795,0,26.759999,0,15.16666,-16.919412,-21.242171,-7.76183,-25.436074,-16.19619,-18.816734,-24.805464,-21.45982,-27.690319,-18.286285,-16.708966,-24.041386,-4.474536,-28.119826,-16.149309,3,61,11089534,17,549,63578,1,3,0,0,0
0,1,3,0,3,0,3,1,0,1,0,1,163,1,10,10,184,6.931275,22.076928,19.673353,22.255383,6.926551,7,0,3,0,10,2,0,1,0,3,3,0,1,0,4,2.333333,0,1,0,3.333333,0.222222,0,0,0,0.222222,0.042945,0,0.3,0,0.054348,0.01227,0,0.1,0,0.016304,0.018405,0,0.1,0,0.021739,0.014315,0,0.1,0,0.018116,8.00E-06,0,0,0,7.00E-06,15.014677,0,19.673353,0,21.928252,3.456385,0,5.373163,0,4.594393,6.157834,0,7.985784,0,9.234893,5.004892,0,6.557784,0,7.309417,1.29454,0,1.167248,0,3.900733,1,0,1,0,1,0.989585,0,1,0,0.995185,17.100123,0,16.461859,0,18.691546,-13.888917,-21.242171,-10.497324,-25.436074,-12.761412,-19.936277,-24.805464,-21.468789,-27.690319,-19.026788,-13.105979,-24.041386,-7.222766,-28.119826,-12.37215,2,44,5,30,21265,63212,3,4,0,0,0
0,1,3,0,3,0,3,1,0,1,0,1,209,1,10,10,230,6.931275,22.076928,19.673353,22.255383,6.926551,7,0,3,0,10,2,0,1,0,3,3,0,1,0,4,2.333333,0,1,0,3.333333,0.222222,0,0,0,0.222222,0.033493,0,0.3,0,0.043478,0.009569,0,0.1,0,0.013043,0.014354,0,0.1,0,0.017391,0.011164,0,0.1,0,0.014493,5.00E-06,0,0,0,4.00E-06,15.014677,0,19.673353,0,21.928252,3.456385,0,5.373163,0,4.594393,6.157834,0,7.985784,0,9.234893,5.004892,0,6.557784,0,7.309417,1.29454,0,1.167248,0,3.900733,1,0,1,0,1,0.989585,0,1,0,0.995185,16.499543,0,16.461859,0,18.209527,-14.629222,-21.242171,-10.497324,-25.436074,-13.427548,-19.999408,-24.805464,-21.468789,-27.690319,-19.089319,-13.849916,-24.041386,-7.222766,-28.119826,-13.040277,2,43,5,30,26196,63212,2,4,0,0,0
0,1,3,0,3,0,3,1,0,1,0,1,167,2,10,10,189,6.931275,22.076928,19.673353,22.255383,6.926551,7,0,3,0,10,2,0,1,0,3,3,0,1,0,4,2.333333,0,1,0,3.333333,0.222222,0,0,0,0.222222,0.041916,0,0.3,0,0.05291,0.011976,0,0.1,0,0.015873,0.017964,0,0.1,0,0.021164,0.013972,0,0.1,0,0.017637,8.00E-06,0,0,0,6.00E-06,15.014677,0,19.673353,0,21.928252,3.456385,0,5.373163,0,4.594393,6.157834,0,7.985784,0,9.234893,5.004892,0,6.557784,0,7.309417,1.29454,0,1.167248,0,3.900733,1,0,1,0,1,0.989585,0,1,0,0.995185,17.04615,0,16.461859,0,18.637913,-13.961648,-21.242171,-10.497324,-25.436074,-12.841846,-19.941819,-24.805464,-21.468789,-27.690319,-19.033648,-13.178552,-24.041386,-7.222766,-28.119826,-12.452442,2,43,5,30,21265,63212,2,4,0,0,0
0,1,3,0,3,0,3,1,0,1,0,1,189,3,10,10,212,6.931275,22.076928,19.673353,22.255383,6.926551,7,0,3,0,10,2,0,1,0,3,3,0,1,0,4,2.333333,0,1,0,3.333333,0.222222,0,0,0,0.222222,0.037037,0,0.3,0,0.04717,0.010582,0,0.1,0,0.014151,0.015873,0,0.1,0,0.018868,0.012346,0,0.1,0,0.015723,6.00E-06,0,0,0,5.00E-06,15.014677,0,19.673353,0,21.928252,3.456385,0,5.373163,0,4.594393,6.157834,0,7.985784,0,9.234893,5.004892,0,6.557784,0,7.309417,1.29454,0,1.167248,0,3.900733,1,0,1,0,1,0.989585,0,1,0,0.995185,16.755346,0,16.461859,0,18.395134,-14.329842,-21.242171,-10.497324,-25.436074,-13.184386,-19.972123,-24.805464,-21.468789,-27.690319,-19.065005,-13.548943,-24.041386,-7.222766,-28.119826,-12.796308,2,44,5,30,21323,63212,2,3,0,0,0
0,1,2,0,2,0,2,0.666667,0,0.666667,0,0.666667,955,2,7,7,971,6.931275,22.076928,19.673353,22.255383,6.926551,6,0,2,0,8,0,0,0,0,0,4,0,1,0,5,2,0,0.666667,0,2.666667,2.666667,0,0.222222,0,4.222222,0.006283,0,0.285714,0,0.008239,0,0,0,0,0,0.004188,0,0.142857,0,0.005149,0.002094,0,0.095238,0,0.002746,3.00E-06,0,0.004535,0,4.00E-06,10.766348,0,11.687569,0,14.977884,0,0,0,0,0,6.157834,0,6.314406,0,9.234893,3.588783,0,3.895856,0,4.992628,6.839746,0,7.736505,0,14.495396,0,0,0,0,0,0.741345,0,0.720414,0,0.759687,6.871205,0,12.109811,0,8.178557,-23.109604,-21.242171,-16.621144,-25.436074,-22.328817,-22.871605,-24.805464,-23.931648,-27.690319,-22.367396,-23.128193,-24.041386,-16.384032,-28.119826,-22.554705,4,39,4619,42,2399,12040,1,73,0,3,62.2
0,1,2,0,1,0,2,0.666667,0,0.333333,0,0.666667,160,0,5,4,169,6.931275,22.076928,19.673353,22.255383,6.926551,8,0,1,0,9,0,0,0,0,0,5,0,1,0,6,2.666667,0,0.333333,0,3,4.222222,0,0.222222,0,6,0.05,0,0.2,0,0.053254,0,0,0,0,0,0.03125,0,0.2,0,0.035503,0.016667,0,0.066667,0,0.017751,0.000165,0,0.008889,0,0.00021,23.495272,0,6.314406,0,26.568752,0,0,0,0,0,15.394586,0,6.314406,0,18.469785,7.831757,0,2.104802,0,8.856251,39.535039,0,8.860383,0,57.142235,0,0,0,0,0,0.919899,0,0.548525,0,0.901866,16.456472,0,7.777999,0,16.648507,-15.826127,-21.242171,-20.838749,-25.436074,-15.751403,-19.873352,-24.805464,-24.497864,-27.690319,-19.717061,-17.232742,-24.041386,-23.634899,-28.119826,-17.164283,1,24,0,0,61126,23774,5,5,0,54,47.43392857
0,1,3,0,2,0,3,1,0,0.666667,0,1,215,0,4,11,230,6.931275,22.076928,19.673353,22.255383,6.926551,6,0,2,0,8,1,0,0,0,2,3,0,1,0,4,2,0,0.666667,0,2.666667,0.666667,0,0.222222,0,0.888889,0.027907,0,0.5,0,0.034783,0.004651,0,0,0,0.008696,0.013953,0,0.25,0,0.017391,0.009302,0,0.166667,0,0.011594,1.40E-05,0,0.013889,0,1.70E-05,14.241237,0,14.30019,0,20.009698,2.304257,0,0,0,2.297197,9.236751,0,7.985784,0,12.31319,4.747079,0,4.76673,0,6.669899,10.104711,0,11.826441,0,17.527219,1,0,0,0,1,0.913366,0,0.884242,0,0.94882,15.410798,0,19.45134,0,17.414078,-16.14087,-21.242171,-12.869763,-25.436074,-14.538313,-20.48854,-24.805464,-22.029027,-27.690319,-19.655699,-14.624043,-24.041386,-12.621215,-28.119826,-13.846602,2,45,20,0,8590,17807,1,3,0,0,0
1,1,3,0,3,0,3,1,0,1,0,1,1734,2,4,7,1747,6.931275,22.076928,19.673353,22.255383,6.926551,8,0,3,0,11,2,0,1,0,3,3,0,1,0,4,2.666667,0,1,0,3.666667,0.222222,0,0,0,0.222222,0.004614,0,0.75,0,0.006297,0.001153,0,0.25,0,0.001717,0.00173,0,0.25,0,0.00229,0.001538,0,0.25,0,0.002099,0,0,0,0,0,17.714906,0,19.673353,0,24.627908,3.456385,0,5.373163,0,4.594393,8.100687,0,7.985784,0,10.798622,5.904969,0,6.557784,0,8.209303,3.626893,0,1.167248,0,6.941327,1,0,1,0,1,0.980551,0,1,0,0.989938,8.512876,0,26.759999,0,10.519923,-20.249187,-21.242171,-7.76183,-25.436074,-19.042496,-21.206208,-24.805464,-21.45982,-27.690319,-20.377469,-19.736629,-24.041386,-4.474536,-28.119826,-18.794785,3,63,0,15,123,63578,1,3,0,0,0
0,1,3,0,2,2,3,1,0,0.666667,0.666667,1,353,0,3,9,365,6.931275,22.076928,19.673353,22.255383,6.926551,45,0,2,2,49,1,0,0,0,1,22,0,1,1,24,15,0,0.666667,0.666667,16.333333,98,0,0.222222,0.222222,117.555556,0.127479,0,0.666667,0.222222,0.134247,0.002833,0,0,0,0.00274,0.062323,0,0.333333,0.111111,0.065753,0.042493,0,0.222222,0.074074,0.044749,0.000786,0,0.024691,0.002743,0.000882,95.783232,0,11.687569,13.366322,104.145156,2.700229,0,0,0,2.699655,67.736176,0,6.314406,7.49424,73.879141,31.927744,0,3.895856,4.455441,34.715052,726.599983,0,7.736505,10.364042,869.971774,1,0,0,0,1,0.801308,0,0.720414,0.731014,0.799404,17.979775,0,17.748073,13.005663,18.012996,-12.631897,-21.242171,-14.935056,-18.171428,-12.55241,-16.814329,-24.805464,-23.925663,-25.591031,-16.664852,-11.727093,-24.041386,-14.689844,-17.928201,-11.653354,4,50,0,2,214,25445,38,55,0,0,0
0,1,3,0,2,2,3,1,0,0.666667,0.666667,1,600,0,9,10,619,6.931275,22.076928,19.673353,22.255383,6.926551,68,0,2,2,72,1,0,0,0,1,35,0,1,1,37,22.666667,0,0.666667,0.666667,24,236.222222,0,0.222222,0.222222,266,0.113333,0,0.222222,0.2,0.116317,0.001667,0,0,0,0.001616,0.058333,0,0.111111,0.1,0.059774,0.037778,0,0.074074,0.066667,0.038772,0.000656,0,0.002743,0.002222,0.000694,141.550073,0,11.687569,13.366322,149.859909,2.700229,0,0,0,2.699655,98.525348,0,6.314406,7.49424,104.662117,47.183358,0,3.895856,4.455441,49.953303,1553.930881,0,7.736505,10.364042,1760.513676,1,0,0,0,1,0.793695,0,0.720414,0.731014,0.792798,17.194602,0,10.449928,12.214448,17.208434,-13.339392,-21.242171,-17.119535,-18.381208,-13.315409,-16.300592,-24.805464,-23.934636,-25.592524,-16.212091,-12.475977,-24.041386,-16.886457,-18.138877,-12.45323,7,63,0,2,804,58953,25,165,0,0,0
0,1,3,0,2,0,3,1,0,0.666667,0,1,430,0,11,4,445,6.931275,22.076928,19.673353,22.255383,6.926551,15,0,2,0,17,1,0,0,0,1,9,0,1,0,10,5,0,0.666667,0,5.666667,10.666667,0,0.222222,0,13.555556,0.034884,0,0.181818,0,0.038202,0.002326,0,0,0,0.002247,0.02093,0,0.090909,0,0.022472,0.011628,0,0.060606,0,0.012734,5.80E-05,0,0.001837,0,6.80E-05,36.171125,0,11.687569,0,40.374221,2.700229,0,0,0,2.699655,27.710254,0,6.314406,0,30.782976,12.057042,0,3.895856,0,13.458074,124.072548,0,7.736505,0,153.004833,1,0,0,0,1,0.822377,0,0.720414,0,0.819339,16.026734,0,9.19023,0,16.2448,-15.717517,-21.242171,-17.516649,-25.436074,-15.502894,-19.086804,-24.805464,-23.937621,-27.690319,-18.860974,-14.687613,-24.041386,-17.287595,-28.119826,-14.503661,1,16,0,0,13768,5675,1,6,0,9,8.25
2,1,2,0,2,0,2,0.666667,0,0.666667,0,0.666667,280,0,11,7,298,6.931275,22.076928,19.673353,22.255383,6.926551,8,0,2,0,10,0,0,0,0,0,4,0,1,0,5,2.666667,0,0.666667,0,3.333333,3.555556,0,0.222222,0,5.555556,0.028571,0,0.181818,0,0.033557,0,0,0,0,0,0.014286,0,0.090909,0,0.016779,0.009524,0,0.060606,0,0.011186,4.50E-05,0,0.001837,0,6.30E-05,16.924182,0,11.687569,0,21.134479,0,0,0,0,0,12.315668,0,6.314406,0,15.391488,5.641394,0,3.895856,0,7.044826,25.812702,0,7.736505,0,40.33037,0,0,0,0,0,0.778891,0,0.720414,0,0.778803,11.452341,0,9.19023,0,11.932581,-18.979124,-21.242171,-17.516649,-25.436074,-18.627349,-21.459233,-24.805464,-23.937621,-27.690319,-21.11833,-19.999804,-24.041386,-17.287595,-28.119826,-19.695387,3,29,415,9,7535,29746,3,8,0,0,0
3,1,2,0,2,0,2,0.666667,0,0.666667,0,0.666667,280,3,11,7,301,6.931275,22.076928,19.673353,22.255383,6.926551,8,0,2,0,10,0,0,0,0,0,4,0,1,0,5,2.666667,0,0.666667,0,3.333333,3.555556,0,0.222222,0,5.555556,0.028571,0,0.181818,0,0.033223,0,0,0,0,0,0.014286,0,0.090909,0,0.016611,0.009524,0,0.060606,0,0.011074,4.50E-05,0,0.001837,0,6.10E-05,16.924182,0,11.687569,0,21.134479,0,0,0,0,0,12.315668,0,6.314406,0,15.391488,5.641394,0,3.895856,0,7.044826,25.812702,0,7.736505,0,40.33037,0,0,0,0,0,0.778891,0,0.720414,0,0.778803,11.452341,0,9.19023,0,11.91905,-18.979124,-21.242171,-17.516649,-25.436074,-18.665021,-21.459233,-24.805464,-23.937621,-27.690319,-21.122244,-19.999804,-24.041386,-17.287595,-28.119826,-19.715367,3,32,13451,9,30911,31300,2,4,6,866,128.669102
0,1,3,0,2,0,3,1,0,0.666667,0,1,287,0,15,5,307,6.931275,22.076928,19.673353,22.255383,6.926551,14,0,2,0,16,2,0,0,0,2,6,0,1,0,7,4.666667,0,0.666667,0,5.333333,3.555556,0,0.222222,0,5.555556,0.04878,0,0.133333,0,0.052117,0.006969,0,0,0,0.006515,0.020906,0,0.066667,0,0.022801,0.01626,0,0.044444,0,0.017372,4.30E-05,0,0.000988,0,5.90E-05,30.786731,0,11.687569,0,34.987582,5.400458,0,0,0,5.399311,18.473503,0,6.314406,0,21.548083,10.262244,0,3.895856,0,11.662527,34.093568,0,7.736505,0,50.024477,1,0,0,0,1,0.914841,0,0.720414,0,0.899638,18.28627,0,7.404954,0,18.466681,-13.355788,-21.242171,-18.275843,-25.436074,-13.214662,-18.562355,-24.805464,-23.943582,-27.690319,-18.315436,-13.011542,-24.041386,-17.907498,-28.119826,-12.905605,2,22,453,2,13148,30306,2,6,44,3,7
0,1,3,0,3,0,3,1,0,1,0,1,336,2,10,10,358,6.931275,22.076928,19.673353,22.255383,6.926551,7,0,3,0,10,2,0,1,0,3,3,0,1,0,4,2.333333,0,1,0,3.333333,0.222222,0,0,0,0.222222,0.020833,0,0.3,0,0.027933,0.005952,0,0.1,0,0.00838,0.008929,0,0.1,0,0.011173,0.006944,0,0.1,0,0.009311,2.00E-06,0,0,0,2.00E-06,15.014677,0,19.673353,0,21.928252,3.456385,0,5.373163,0,4.594393,6.157834,0,7.985784,0,9.234893,5.004892,0,6.557784,0,7.309417,1.29454,0,1.167248,0,3.900733,1,0,1,0,1,0.989585,0,1,0,0.995185,15.042793,0,16.461859,0,16.990985,-16.053213,-21.242171,-10.497324,-25.436074,-14.75447,-20.167108,-24.805464,-21.468789,-27.690319,-19.256755,-15.269242,-24.041386,-7.222766,-28.119826,-14.364017,2,44,5,32,21265,63212,3,8,0,0,0
0,1,3,0,2,0,3,1,0,0.666667,0,1,147,0,7,7,161,6.931275,22.076928,19.673353,22.255383,6.926551,9,0,2,0,11,1,0,0,0,1,4,0,1,0,5,3,0,0.666667,0,3.666667,2,0,0.222222,0,3.555556,0.061224,0,0.285714,0,0.068323,0.006803,0,0,0,0.006211,0.027211,0,0.142857,0,0.031056,0.020408,0,0.095238,0,0.022774,9.30E-05,0,0.004535,0,0.000137,19.624411,0,11.687569,0,23.834135,2.700229,0,0,0,2.699655,12.315668,0,6.314406,0,15.391488,6.54147,0,3.895856,0,7.944712,17.277607,0,7.736505,0,29.270887,1,0,0,0,1,0.887338,0,0.720414,0,0.868649,17.306345,0,12.109811,0,17.6172,-13.733525,-21.242171,-16.621144,-25.436074,-13.479897,-19.662544,-24.805464,-23.931648,-27.690319,-19.30446,-12.509428,-24.041386,-16.384032,-28.119826,-12.33632,3,46,1,1,1965,11068,3,4,0,0,0
0,1,3,0,3,0,3,1,0,1,0,1,165,3,10,10,188,6.931275,22.076928,19.673353,22.255383,6.926551,7,0,3,0,10,2,0,1,0,3,3,0,1,0,4,2.333333,0,1,0,3.333333,0.222222,0,0,0,0.222222,0.042424,0,0.3,0,0.053191,0.012121,0,0.1,0,0.015957,0.018182,0,0.1,0,0.021277,0.014141,0,0.1,0,0.01773,8.00E-06,0,0,0,6.00E-06,15.014677,0,19.673353,0,21.928252,3.456385,0,5.373163,0,4.594393,6.157834,0,7.985784,0,9.234893,5.004892,0,6.557784,0,7.309417,1.29454,0,1.167248,0,3.900733,1,0,1,0,1,0.989585,0,1,0,0.995185,17.073094,0,16.461859,0,18.648615,-13.925162,-21.242171,-10.497324,-25.436074,-12.825711,-19.939049,-24.805464,-21.468789,-27.690319,-19.032277,-13.142486,-24.041386,-7.222766,-28.119826,-12.436555,2,44,5,30,21283,63181,2,4,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,10,13,6.931275,22.076928,19.673353,22.255383,6.926551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-30.363118,-21.242171,-20.838749,-25.436074,-30.366374,-28.080339,-24.805464,-24.497864,-27.690319,-28.098015,-30.727024,-24.041386,-23.634899,-28.119826,-30.739885,4,70,3,0,1433,61229,59,8,0,0,0
1,1,3,0,0,0,3,1,0,0,0,1,685,6,8,7,706,6.931275,22.076928,19.673353,22.255383,6.926551,7,0,0,0,7,1,0,0,0,1,3,0,0,0,3,2.333333,0,0,0,2.333333,0.888889,0,0,0,0.888889,0.010219,0,0,0,0.009915,0.00146,0,0,0,0.001416,0.00438,0,0,0,0.004249,0.003406,0,0,0,0.003305,2.00E-06,0,0,0,2.00E-06,15.393366,0,0,0,15.380343,2.700229,0,0,0,2.699655,9.236751,0,0,0,9.234893,5.131122,0,0,0,5.126781,8.523392,0,0,0,8.531078,1,0,0,0,1,0.914841,0,0,0,0.914813,11.640683,0,0,0,11.601461,-18.972419,-21.242171,-20.838749,-25.436074,-19.06098,-20.806697,-24.805464,-24.497864,-27.690319,-20.834154,-17.677101,-24.041386,-23.634899,-28.119826,-17.766988,3,39,417,6,33435,56396,2,95,0,1,1.2
0,1,3,0,3,0,3,1,0,1,0,1,166,4,10,10,190,6.931275,22.076928,19.673353,22.255383,6.926551,7,0,3,0,10,2,0,1,0,3,3,0,1,0,4,2.333333,0,1,0,3.333333,0.222222,0,0,0,0.222222,0.042169,0,0.3,0,0.052632,0.012048,0,0.1,0,0.015789,0.018072,0,0.1,0,0.021053,0.014056,0,0.1,0,0.017544,8.00E-06,0,0,0,6.00E-06,15.014677,0,19.673353,0,21.928252,3.456385,0,5.373163,0,4.594393,6.157834,0,7.985784,0,9.234893,5.004892,0,6.557784,0,7.309417,1.29454,0,1.167248,0,3.900733,1,0,1,0,1,0.989585,0,1,0,0.995185,17.059611,0,16.461859,0,18.627223,-13.943289,-21.242171,-10.497324,-25.436074,-12.857457,-19.940435,-24.805464,-21.468789,-27.690319,-19.035018,-13.160574,-24.041386,-7.222766,-28.119826,-12.468244,2,43,5,30,21278,63181,3,4,0,0,0
0,1,3,0,3,0,3,1,0,1,0,1,164,1,10,10,185,6.931275,22.076928,19.673353,22.255383,6.926551,7,0,3,0,10,2,0,1,0,3,3,0,1,0,4,2.333333,0,1,0,3.333333,0.222222,0,0,0,0.222222,0.042683,0,0.3,0,0.054054,0.012195,0,0.1,0,0.016216,0.018293,0,0.1,0,0.021622,0.014228,0,0.1,0,0.018018,8.00E-06,0,0,0,6.00E-06,15.014677,0,19.673353,0,21.928252,3.456385,0,5.373163,0,4.594393,6.157834,0,7.985784,0,9.234893,5.004892,0,6.557784,0,7.309417,1.29454,0,1.167248,0,3.900733,1,0,1,0,1,0.989585,0,1,0,0.995185,17.086598,0,16.461859,0,18.680795,-13.906925,-21.242171,-10.497324,-25.436074,-12.777452,-19.937663,-24.805464,-21.468789,-27.690319,-19.028161,-13.124289,-24.041386,-7.222766,-28.119826,-12.388381,2,44,5,30,21283,63181,3,4,0,0,0
